Users,data,tweet
@AFP,2020-03-16 15:06:39+00:00,"#BREAKING German government orders playgrounds, non-essential shops closed over #coronavirus: statement "
@AFP,2020-03-16 15:05:00+00:00,"VIDEO: 🇷🇺 Moscow metro employees disinfect trains twice a day using germicidal lamps, as part of extra measures to combat the spread of #coronavirus. Russia has recorded 93 cases of COVID-19 but no deaths, according to official figures. "
@AFP,2020-03-16 15:04:06+00:00,"#BREAKING German government bans gatherings in churches, mosques, synagogues over #coronavirus "
@AFP,2020-03-16 14:54:03+00:00,RT @AFP_Sport: Horse racing in the UK set to carry on behind closed doors due to coronavirus worries  Details:   📷 @…
@AFP,2020-03-16 14:45:14+00:00,"#BREAKING Moscow limits gatherings, to close schools against #coronavirus "
@AFP,2020-03-16 14:45:00+00:00,"VIDEO: 🇮🇹 After singing at windows, some Rome residents are lighting candles to beat the isolation imposed by the country's #coronavirus lockdown. Italy has been hit by the worst outbreak in Europe during the pandemic, with more than 24,000 reported cases and 1,800 deaths. "
@AFP,2020-03-16 14:25:00+00:00,"VIDEO: 🇫🇷 Ahead of a possible lockdown in France due to the #coronavirus pandemic, long queues are being seen in front of supermarkets in the capital Paris. Customers are practising ""social distancing"" by maintaining a space between each other in line. "
@AFP,2020-03-16 14:10:00+00:00,"VIDEO: 🇷🇴 As cases of the #coronavirus start to increase in Romania, a network of volunteers is springing up in the capital Bucharest to help the elderly and those with health difficulties get essential supplies "
@AFP,2020-03-16 14:08:57+00:00,RT @AFP_Sport: Chinese football teams fled abroad to escape the #coronavirus  Now they're all rushing home again for the same reason  Story…
@AFP,2020-03-16 13:54:55+00:00,#BREAKING Russian Constitutional Court approves Putin reform plan 
@AFP,2020-03-16 13:41:49+00:00,"#BREAKING Brazil stocks plunge more than 12%, trading halted in new #coronavirus havoc "
@AFP,2020-03-16 13:35:57+00:00,#BREAKING Wall Street trading halted after opening bell on deep losses 
@AFP,2020-03-16 13:35:00+00:00,#UPDATE European Union leaders will take part in a crisis videoconference on Tuesday to coordinate actions to fight the spread of the #coronavirus  
@AFP,2020-03-16 13:23:30+00:00,#BREAKING Lufthansa says to slash long-haul capacity by up to 90% over #coronavirus 
@AFP,2020-03-16 13:07:09+00:00,#BREAKING Austrian Airlines says to suspend all regular flights from Thursday over #coronavirus 
@AFP,2020-03-16 13:03:54+00:00,#BREAKING US warns Iraq it 'will not tolerate' attacks on Americans 
@AFP,2020-03-16 13:00:14+00:00,#BREAKING New York state manufacturing index plunges 34 points to lowest since 2009: Fed 
@AFP,2020-03-16 12:50:00+00:00,"#UPDATE French judges have ordered 20 people to stand trial over the coordinated attacks that killed 130 people in Paris in November 2015, including Salah Abdeslam, the only suspected assailant still alive, prosecutors said Monday  "
@AFP,2020-03-16 12:25:30+00:00,RT @AFP_Sport: 'Don't sacrifice lives' People in Japan question whether Tokyo Olympics can be held this year 👉  #Tok…
@AFP,2020-03-16 12:20:00+00:00,"#UPDATE Germany on Monday introduced border controls with Austria, Denmark, France, Luxembourg and Switzerland in a bid to stem the #coronavirus outbreak "
@AFP,2020-03-16 12:11:06+00:00,#BREAKING IMF: Emerging economies need support amid massive cash outflow 
@AFP,2020-03-16 12:09:08+00:00,"#BREAKING IMF's Georgieva urges coordinated, global fiscal response to #coronavirus pandemic "
@AFP,2020-03-16 12:06:51+00:00,#BREAKING German government says to shield companies from bankruptcy amid #coronavirus crisis 
@AFP,2020-03-16 12:00:00+00:00,"#UPDATE Israel's ex-military chief Benny #Gantz was nominated on Monday to try to form a government but further talks were expected with his rival, Prime Minister, Benjamin Netanyahu, on an emergency alliance to fight #coronavirus  "
@AFP,2020-03-16 11:35:00+00:00,"#UPDATE Stocks tumbled on Monday with hardest-hit Paris down 9% despite emergency central bank measures to prop up the #coronavirus-battered global economy, as many European countries began the week in lockdown and major US cities shut bars and restaurants  "
@AFP,2020-03-16 11:21:34+00:00,RT @AFP_Beirut: Beirut municipal police this morning telling joggers on the seafront: 'Go home' @AFPphoto @Patrick_Baz #Lebanon  #coronavir…
@AFP,2020-03-16 11:19:09+00:00,#BREAKING Brent oil price plunges more than 9% to four-year low 
@AFP,2020-03-16 11:10:31+00:00,#BREAKING French judges order trial for 20 suspects in November 2015 terror attacks: prosecutor 
@AFP,2020-03-16 10:59:38+00:00,"#BREAKING Nearly 1,000 new #coronavirus cases in Spain in 24 hours: govt "
@AFP,2020-03-16 10:57:41+00:00,"#BREAKING Iran announces 129 new #coronavirus fatalities, country total now 853 "
@AFP,2020-03-16 10:39:31+00:00,#BREAKING EU says leaders to hold #coronavirus videoconference on Tuesday 
@AFP,2020-03-16 10:31:40+00:00,#BREAKING Israel's Gantz calls for 'unity' as tasked with forming government 
@AFP,2020-03-16 10:23:37+00:00,#BREAKING Fiat Chrysler suspending production across most European plants until March 27 due to #coronavirus: statement 
@AFP,2020-03-16 10:21:18+00:00,"VIDEO: 🇳🇬 A suspected gas explosion has torn through a residential neighbourhood of Nigeria's largest city #Lagos, killing at least 17 people and toppling dozens of nearby buildings including a school #AbuleAdo "
@AFP,2020-03-16 10:02:52+00:00,#BREAKING France says slaps Apple with record 1.1 billion euro fine for anti-competitive practices 
@AFP,2020-03-16 09:51:06+00:00,#BREAKING French President Macron to address nation on #coronavirus Monday night: presidency 
@AFP,2020-03-16 09:38:13+00:00,"VIDEO: 🇩🇪🇦🇹 German police officers control cars at a border crossing with Austria, as Germany on Monday introduced border controls with Austria, Denmark, France, Luxembourg and Switzerland in a bid to stem the #coronavirus outbreak "
@AFP,2020-03-16 09:17:38+00:00,"RT @AFP_Sport: ""Football can wait""  Italy coach Mancini ready to play Euros in 2021 👉  #Coronavirus #Euro2020 "
@AFP,2020-03-16 08:58:08+00:00,"RT @AFP_Sport: Taiwan's Tai, Denmark's Axelsen crowned champions at All England badminton Championship    @AFPphoto…"
@AFP,2020-03-16 08:39:30+00:00,#BREAKING Air France says to cut capacity by between 70 and 90% over next two months due to #coronavirus 
@AFP,2020-03-16 08:18:11+00:00,#BREAKING Bahrain records first #coronavirus death in the Gulf: health ministry 
@AFP,2020-03-16 08:14:23+00:00,#BREAKING Hong Kong stocks end 4.03% lower 
@AFP,2020-03-16 08:13:12+00:00,#BREAKING European stock markets plunge nearly 5% at open 
@AFP,2020-03-16 07:57:00+00:00,"VIDEO:  Russian Orthodox shrug off #coronavirus health warnings to kiss relic of John the Baptist in Saint Petersburg's Kazan cathedral.   Russia has counted dozens of cases, but no deaths so far, according to the latest official figures "
@AFP,2020-03-16 07:45:26+00:00,"RT @AFPSouthAsia: A group of Hindu activists held a cow urine party in Delhi to protect themselves from the new coronavirus, as the world s…"
@AFP,2020-03-16 07:43:46+00:00,RT @AFPFactCheck: Health experts dismiss false claim that COVID-19 fits a pattern of viral outbreaks every 100 years 
@AFP,2020-03-16 07:41:19+00:00,#BREAKING  Germany imposes border controls with five countries in virus fightback: AFP 
@AFP,2020-03-16 07:39:55+00:00,"A woman walks along an icy forest road near the town of Chekhov, outside Moscow   📸  Yuri Kadobnov "
@AFP,2020-03-16 07:38:10+00:00,"Moon gazing in the early hours of the morning in Yangon, Myanmar   📸 Ye Aung Thu "
@AFP,2020-03-16 07:34:22+00:00,AFP graphic on how a cough spreads droplets 
@AFP,2020-03-16 07:11:29+00:00,VIDEO:  Pope prays at Great Plague church as Italy #coronavirus toll mounts - hitting a one-day high of 368 deaths.  The 83-year-old pontiff made an unannounced visit to a church with a crucifix from the time of the Great Plague 
@AFP,2020-03-16 07:06:05+00:00,"#UPDATE The #coronavirus outbreak in France is ""very worrying"" and ""deteriorating very fast"", head of the country's health service says.  ""The number of cases double every three days,"" Jerome Salomon tells France Inter  📸 Anne Chaon "
@AFP,2020-03-16 07:00:41+00:00,"Caring for the carers:  @AFP photographers focus on the health workers on the frontlines of the #coronavirus pandemic - images from Croatia, South Korea, Italy and China  📸 Denis Lovrovic, Ed Jones, Miguel Medina, STR "
@AFP,2020-03-16 07:00:40+00:00,"Caring for the carers.   As the #coronavirus pandemic spreads, exhausted health care workers are coming under increasing pressure as they fight to save lives and protect themselves   📸 Jure Makovec "
@AFP,2020-03-16 06:43:28+00:00,#BREAKING France says #coronavirus situation 'deteriorating very fast' 
@AFP,2020-03-16 06:08:33+00:00,#UPDATE  Japan court sentences Satoshi Uematsu to death for the murder of 19 people in a stabbing attack at a care home for disabled people.  📸 People wait to hear the verdict in the case outside the Yokohama district court 
@AFP,2020-03-16 06:00:53+00:00,"Japanese markets swing wildly after BoJ announces emergency monetary policy measures, initially up before trimming gains, while elsewhere there is an Asia-wide retreat with Australia's main index down 9.7 percent, its largest ever percentage drop "
@AFP,2020-03-16 05:59:51+00:00,"Australia supermarkets start 'elderly hour' to counter #coronavirus panic-buying.   ""Woolworths Supermarkets will be opening exclusively for the elderly and those with a disability to shop from 7am to 8am"" "
@AFP,2020-03-16 05:56:35+00:00,"#UPDATE Several Las Vegas casinos and hotels including venues on the city's main strip will close their doors in an effort to prevent spread of the deadly #coronavirus, MGM says.  Facilities will re-open ""as soon as it is safe"" "
@AFP,2020-03-16 05:32:54+00:00,"#BREAKING Australian index suffers largest-ever drop, closes down 9.7% "
@AFP,2020-03-16 05:31:14+00:00,#BREAKING Japan court sentences man to death for murder of 19 at care home 
@AFP,2020-03-16 05:10:08+00:00,#BREAKING Bank of Japan unveils emergency easing measures 
@AFP,2020-03-16 05:01:31+00:00,Social distancing?  Sunday shoppers cross an intersection at night in Tokyo's Shibuya shopping district   📸 Charly Triballeau 
@AFP,2020-03-16 04:33:41+00:00,"VIDEO:  Mexican artisan makes a COVID-19 piñata.  “We try to see the bright side of things,” says the piñata maker Dalton Avalos "
@AFP,2020-03-16 04:22:26+00:00,VIDEO:  Dozens of people wait in line outside Costco in California to stock up on supplies as fears over the #coronavirus mounts 
@AFP,2020-03-16 04:00:45+00:00,"#BREAKING Los Angeles closes bars, nightclubs in virus shutdown: mayor "
@AFP,2020-03-16 03:38:38+00:00,"Join the queue.  A long line of shoppers snakes around a Costco store in Novato, California at the weekend "
@AFP,2020-03-16 03:32:40+00:00,White House hopeful @JoeBiden commits to picking a woman as vice presidential running mate should he win the Democratic nomination   
@AFP,2020-03-16 03:26:00+00:00,"Deserted streets.  Usually traffic-jammed roads in Madrid, Rome and Tirana are virtually empty as major European cities go into #coronavirus lockdown "
@AFP,2020-03-16 03:25:59+00:00,"Shutdown spreads.  Cafes, stores, markets in ordinarily packed tourism centres from Paris to Spain to Lebanon close in a desperate bid to combat the spread of #COVIDー19 "
@AFP,2020-03-16 02:58:43+00:00,#BREAKING MGM says closing Las Vegas casinos until further notice 
@AFP,2020-03-16 02:18:03+00:00,"3,700 people on cruise ship barred from disembarking at a New Zealand port because of a suspected #coronavirus case.  The Golden Princess is a sister ship of two other liners hit by the virus - Diamond Princess in Japan and Grand Princess in California  "
@AFP,2020-03-16 02:08:38+00:00,"#BREAKING New York bars, restaurants ordered to close except for take-out: mayor "
@AFP,2020-03-16 02:01:34+00:00,"""Relax.""  With store shelves emptying, Trump assures US has 'no shortages'   "
@AFP,2020-03-16 01:55:09+00:00,White House hopefuls @JoeBiden and rival @BernieSanders attack Trump's response to #coronavirus pandemic at debate   
@AFP,2020-03-16 00:43:56+00:00,"VIDEO:  For the third night in a row, Italians open their windows to sing together and raise spirits amid the shutdown over the #coronavirus outbreak "
@AFP,2020-03-16 00:40:43+00:00,"Pope visits S. Marcello al Corso church, where there is a crucifix that in 1552 was carried in procession around Rome to stop the great plague  "
@AFP,2020-03-16 00:33:48+00:00,"Cannabis smokers aiming to keep calm and carry on despite #coronavirus form long queues outside Dutch ""coffee shops"" before lockdown closures kick in   "
@AFP,2020-03-15 23:57:43+00:00,#UPDATE Lebanon on Sunday urged people to stay at home for two weeks and prepared to close its main airport to stem a novel coronavirus outbreak that has killed three people in the country 
@AFP,2020-03-15 23:45:00+00:00,"The US territory of Puerto Rico on Sunday ordered a 9:00 pm to 5:00 am curfew to stem the spread of the novel coronavirus, the strongest measure yet taken on American soil "
@AFP,2020-03-15 23:28:00+00:00,"#UPDATE Italy recorded its biggest daily death toll as the virus has now claimed more than 6,000 lives worldwide. European governments further tightened controls as officials in northern Italy warned they were running out of beds and respirators "
@AFP,2020-03-15 23:07:00+00:00,"""You don't have to buy so much... Relax,"" Trump said at a press conference of his new-coronavirus task force, after speaking with CEOs of major US supermarkets and food companies such as Walmart and Costco "
@AFP,2020-03-15 23:02:31+00:00,"#BREAKING Fed's Powell: Economic outlook evolving daily, depends on virus' spread "
@AFP,2020-03-15 22:48:40+00:00,"#BREAKING Fed's Powell says fiscal response to virus ""critical"" "
@AFP,2020-03-15 22:47:01+00:00,"#UPDATE New York Mayor Bill de Blasio on Sunday announced the closure of public schools in America's biggest city, bowing to pressure after strongly resisting the move aimed at curbing the coronavirus pandemic "
@AFP,2020-03-15 22:45:31+00:00,#BREAKING Fed's Powell says negative interest rates not likely to be appropriate 
@AFP,2020-03-15 22:45:15+00:00,#BREAKING Fed's Powell warns economy will be 'weak' in Q2 due to virus 
@AFP,2020-03-15 22:13:00+00:00,Pope Francis left Vatican City on Sunday to pray in a Rome cathedral for coronavirus victims as Italy's death toll hit a one-day high of 368 
@AFP,2020-03-15 21:52:41+00:00,"A gas explosion in Nigeria's commercial capital Lagos on Sunday killed at least 15 people, injured many more and destroyed around 50 buildings, emergency services said "
@AFP,2020-03-15 21:44:12+00:00,"#BREAKING Under pressure, New York mayor says closing public schools "
@AFP,2020-03-15 21:25:26+00:00,"#BREAKING Venezuela puts seven states, including Caracas, in virus quarantine: Maduro "
@AFP,2020-03-15 21:20:33+00:00,"#UPDATE King Felipe VI of Spain moved Sunday to distance himself from his scandal-hit father, stripping him of his palace allowance and renouncing what he was due to inherit from him "
@AFP,2020-03-15 21:09:37+00:00,#BREAKING Major central banks in coordinated liquidity action amid virus crisis: ECB 
@AFP,2020-03-15 21:09:24+00:00,"#BREAKING US Fed to buy $500 bln Treasury debt, $200 bln in other securities "
@AFP,2020-03-15 21:09:10+00:00,#BREAKING US Fed joins with major cental banks to provide funds to global markets 
@AFP,2020-03-15 21:02:17+00:00,"#BREAKING US Fed opens low-cost lending to banks to help business, individuals "
@AFP,2020-03-15 21:01:06+00:00,#BREAKING US Fed to keep rates near zero until economy has 'weathered' events 
@AFP,2020-03-15 21:00:49+00:00,#BREAKING US Fed slashes key interest rate to 0-0.25% amid pandemic 
@AFP,2020-03-15 20:58:30+00:00,#BREAKING Puerto Rico orders nighttime curfew over coronavirus: official 
@AFP,2020-03-15 20:55:00+00:00,Chaos gripped major US airports Sunday as Americans returning from coronavirus-hit European countries overwhelmed authorities attempting to process the surge  
@AFP,2020-03-15 20:34:00+00:00,"Following calls to stay home by government and religious authorities, many Poles avoided Sunday mass to stem the spread of the novel coronavirus, an unprecedented move in the devout Catholic country that filled pews even in communist times  "
@AFP,2020-03-15 20:16:00+00:00,"Joe Biden and Bernie Sanders meet on Sunday for the first one-on-one debate of the Democratic presidential primary campaign, now overshadowed by the spread of the new coronavirus "
@AFP,2020-03-15 20:15:52+00:00,#BREAKING Serbia declares state of emergency over coronavirus: president 
@AFP,2020-03-15 19:54:00+00:00,A worn-out nurse slumps over her keyboard in a widely shared image symbolic of the extreme fatigue that Italian healthcare workers are facing as they battle Europe's worst outbreak of the novel coronavirus pandemic 
@AFP,2020-03-15 19:39:03+00:00,#BREAKING Spanish king strips allowance of his father Juan Carlos: palace 
@AFP,2020-03-15 19:34:28+00:00,#BREAKING Lebanon to close airport from Wednesday over coronavirus 
@AFP,2020-03-15 19:33:38+00:00,"#BREAKING France reports 29 more coronavirus deaths, biggest one-day jump: minister "
@AFP,2020-03-15 19:33:00+00:00,"#UPDATE Israel's president said Sunday that he will give Benny Gantz the chance to form a government, but will first hold talks on a possible interim alliance involving Prime Minister Benjamin Netanyahu  "
@AFP,2020-03-15 19:21:46+00:00,#BREAKING Lebanon announces two-week lockdown over coronavirus 
@AFP,2020-03-15 19:08:00+00:00,"South Africa repatriated dozens of its citizens from China on Saturday over the coronavirus, the health ministry said, the first such move by a sub-Saharan country as cases across the region continue to rise "
@AFP,2020-03-15 18:48:36+00:00,"RT @rleverafp: The #coronavirus will deliver another blow to the troubled news media, just when people need credible information the most h…"
@AFP,2020-03-15 18:47:32+00:00,Syria's brutal conflict entered its 10th year Sunday with President Bashar al-Assad's regime consolidating its hold over a war-wracked country where foreign powers are flexing their muscle 
@AFP,2020-03-15 18:29:00+00:00,"Ottawa urged all Canadians abroad to return home while they still can, as nations around the world moved to restrict travel to limit the spread of the new coronavirus "
@AFP,2020-03-15 18:11:00+00:00,"Multinational sporting goods seller Nike will close its stores in the US, Canada, Western Europe, Australia and New Zealand for 11 days starting Monday in response to the coronavirus pandemic, it said in a statement received Sunday by AFP "
@AFP,2020-03-15 17:49:37+00:00,#BREAKING South Africa closes border to all citizens from high-risk countries: president 
@AFP,2020-03-15 17:49:00+00:00,"The bright lights of London's West End theatre district were undimmed this weekend with punters lining up to catch the biggest shows, but the industry faces dark times ahead with a coronavirus lockdown looming "
@AFP,2020-03-15 17:43:23+00:00,"#BREAKING European coronavirus death toll passes 2,000: AFP tally "
@AFP,2020-03-15 17:28:20+00:00,"At the normally busy headquarters of the United Nations in New York, life is suddenly moving at slow speed -- very slow speed "
@AFP,2020-03-15 17:24:32+00:00,#BREAKING Israeli presidency says requesting Gantz to form govt from Monday 
@AFP,2020-03-15 17:11:05+00:00,#BREAKING Italy hits one-day record with 368 new coronavirus deaths: official data 
@AFP,2020-03-15 16:36:30+00:00,"#BREAKING Dutch to close all schools, bars and restaurants over coronavirus: ministers "
@AFP,2020-03-15 16:34:12+00:00,"RT @AnujChopra: No shisha pipes, deserted streets, mosques and shopping malls, drones in the sky broadcasting public health warnings—the ne…"
@AFP,2020-03-15 16:32:30+00:00,"RT @AFPAfrica: South Africa may still have relatively few confirmed coronavirus cases, but the flailing economy's two major foreign exchang…"
@AFP,2020-03-15 16:04:06+00:00,#BREAKING EU limits exports of protective medical equipment to help #coronavirus fight 
@AFP,2020-03-15 16:02:43+00:00,"#BREAKING Israel president summons Gantz, Netanyahu for talks on forming government "
@AFP,2020-03-15 15:59:40+00:00,"#BREAKING France will implement tougher checks on people and goods at its border with Germany in a bid to limit spread of #coronavirus, but it will not close the border completely: interior ministry "
@AFP,2020-03-15 15:45:00+00:00,"#UPDATE Iran shut a key Shiite tomb and appealed on Sunday to its citizens to stay at home in a bid to halt a #coronavirus outbreak it said has claimed over 700 lives and infected nearly 14,000 people in the country "
@AFP,2020-03-15 15:30:00+00:00,"VIDEO: 🇬🇧 Theatregoers continue to attend shows in London's West End, but uncertainty looms with Britain set to follow the lead of other European countries which have banned mass gatherings over the #coronavirus outbreak "
@AFP,2020-03-15 15:18:41+00:00,RT @AFPphoto: #AFP PICTURES OF THE WEEK (7-13 March)   
@AFP,2020-03-15 15:03:18+00:00,"#UPDATE France will seek to progressively limit long-distance train, bus and plane travel ""to the strictly necessary"" over the coming days in a bid to limit the spread of the #coronavirus, the government announced Sunday  "
@AFP,2020-03-15 14:42:45+00:00,"#BREAKING Germany to close borders with France, Austria, Switzerland from Monday: source close to matter "
@AFP,2020-03-15 14:38:23+00:00,"VIDEO: 🇺🇸 Long lines of shoppers queue outside a branch of wholesale store #Costco in Novato, California to stock up on supplies as fears over the #coronavirus mount "
@AFP,2020-03-15 14:20:05+00:00,"VIDEO: 🇫🇷 French PM Edouard Philippe, candidate for mayor of Le Havre, votes on Sunday morning in an elementary school in the port city while observing the advice given by his government to help prevent the spread of the #coronavirus #Municipale2020 "
@AFP,2020-03-15 14:02:00+00:00,"#UPDATE The British government on Sunday said its criticised plan to deal with #coronavirus was designed to ""protect life"" in a ""sustainable"" manner as it prepared to unveil ""wartime-style"" measures to tackle the pandemic via emergency powers on Tuesday "
@AFP,2020-03-15 13:59:15+00:00,"RT @AFP_Sport: ""It's clear that 2020 has started on the wrong foot""  Valencia's Ezequiel Garay becomes the first La Liga player to test pos…"
@AFP,2020-03-15 13:46:24+00:00,"#BREAKING Global #coronavirus death toll passes 6,000: AFP tally "
@AFP,2020-03-15 13:34:28+00:00,"#BREAKING Spain reports around 2,000 new #coronavirus cases and more than 100 deaths in last 24 hours "
@AFP,2020-03-15 13:30:00+00:00,"#UPDATE Beijing authorities will send all international arrivals in the Chinese capital to quarantine facilities starting on Monday, state media reports, as China steps up measures against imported #coronavirus cases  "
@AFP,2020-03-15 13:15:33+00:00,"RT @AFP_Beirut: Pictures from a makeshift #oil refinery in Al-Qahtaniyah, in #Syria's #Kurdish controlled northeastern Hasakeh province  @A…"
@AFP,2020-03-15 12:40:00+00:00,"VIDEO: 🇨🇺 Tourist reservations in Cuba have dropped more than 10% so far in March due to #coronavirus, the ministry of tourism says, but while some countries are putting up barriers, holidaymakers are still welcome to the island "
@AFP,2020-03-15 12:25:09+00:00,RT @AFP_Sport: David Beckham's six-year wait to watch his #MLS  club make its home debut has been extended by the league's #coronavirus shu…
@AFP,2020-03-15 12:22:26+00:00,#BREAKING #Coronavirus forces closure of key Shiite tomb in Iran's Mashhad: spokesman 
@AFP,2020-03-15 12:02:00+00:00,"#UPDATE Turkish and Russian forces on Sunday began joint patrols in #Idlib, Russian and Turkish media said, though the first patrol was brief and largely symbolic as the route was ""shortened because of provocations"", Russia's defence ministry said.  "
@AFP,2020-03-15 11:58:35+00:00,#BREAKING Austria bans gatherings of more than five people over #coronavirus 
@AFP,2020-03-15 11:45:00+00:00,"An Israeli court on Sunday postponed Prime Minister Benjamin #Netanyahu's graft trial over the #coronavirus pandemic, as the premier relaunched his appeal for an emergency unity government to tackle the crisis "
@AFP,2020-03-15 11:33:10+00:00,RT @AFPFactCheck: Delhi police collude with rioters in recent sectarian clashes? 🇮🇳  False: This video has circulated in reports about anti…
@AFP,2020-03-15 11:13:50+00:00,"France voted in municipal elections on Sunday that risk a low turnout as the mounting #coronavirus infection toll saw the government indefinitely close bars, restaurants and schools  #Municipale2020 "
@AFP,2020-03-15 10:52:17+00:00,"#BREAKING Iran reports 113 new #coronavirus deaths, raising total to 724 "
@AFP,2020-03-15 10:49:05+00:00,"RT @AFP_Sport: ""We're going to training, not knowing when we're going to play again.""  French football clubs are agonising over whether kee…"
@AFP,2020-03-15 10:42:33+00:00,"#BREAKING France to progressively limit long-distance train, bus, plane travel in its territory ""to the strictly necessary"" over #coronavirus: ecology minister "
@AFP,2020-03-15 10:16:28+00:00,#UPDATE Graphic showing countries and territories with confirmed #coronavirus cases as of March 15 at 0900 GMT 
@AFP,2020-03-15 10:00:42+00:00,RT @AFP_Sport: Pistons' Christian Wood reported as third NBA player to test positive for #coronavirus  
@AFP,2020-03-15 09:45:00+00:00,VIDEO: 🇮🇹 Milan's parks are empty after the city's mayor ordered their closure as part of the efforts to stem the #coronavirus spread. Joggers and dog-walkers are still present outside the perimeters and residents are divided as to whether the measure is useful. 
@AFP,2020-03-15 09:12:21+00:00,"#BREAKING Russia, Turkey launch first joint military patrol on key Idlib highway: Russian news agencies "
@AFP,2020-03-15 08:53:41+00:00,"#BREAKING Beijing to send all international arrivals in Chinese capital to quarantine facilities, starting Monday, state media reports, as authorities step up measures against imported #coronavirus cases "
@AFP,2020-03-15 08:42:08+00:00,"#UPDATE Spain has imposed a near total lockdown to fight the spread of #coronavirus, banning people from leaving home except to go to work, get medical care or buy food, as the PM's office said that his wife #BegonaGomez had tested positive for the virus  "
@AFP,2020-03-15 08:24:28+00:00,RT @AFP_Sport: Kentucky Derby could be shifted to later in year because of #coronavirus says top trainer Bob Baffert   
@AFP,2020-03-15 07:59:33+00:00,A decade of easy money sloshing around the economy may come to haunt policymakers as legions of firms hooked on cheap credit have no buffers to make it through the coronavirus crisis and risk turning into a zombie army  
@AFP,2020-03-15 07:27:28+00:00,Vatican says all celebrations of Holy Week will take place without a physical congregation and until April 12 general audiences and the Angelus presided over by @Pontifex will be available only in live streaming on @VaticanNews website 
@AFP,2020-03-15 07:09:05+00:00,A virtual library housing censored articles from around the world has been created within the hugely popular video game Minecraft by press freedom group Reporters Without Borders (RSF)  
@AFP,2020-03-15 06:35:22+00:00,#BREAKING Vatican says it will hold Easter celebrations without congregation due to #coronavirus 
@AFP,2020-03-15 06:29:01+00:00,RT @AFP_Sport: Super Rugby suspended over #coronavirus as Highlanders dash back to New Zealand from Buenos Aires before travel deadline  ht…
@AFP,2020-03-15 06:02:42+00:00,A man wearing a face mask poses with a poster by artist TVBoy in Barcelona  📷Josep Lago 
@AFP,2020-03-15 05:37:02+00:00,"RT @AFPceleb: Rocking the stage during Vive Latino 2020 festival in Mexico City, @axlrose, @slash and @gunsnroses #GNR2020 "
@AFP,2020-03-15 05:05:00+00:00,"A choreographer favoured by superstars like @Madonna, @thomyorke and Florence Welch @florencemachine, Damien Jalet is on a mission to reinvent perceptions of the body and make viewers question their own human identity  "
@AFP,2020-03-15 04:35:00+00:00,"The #coronavirus has canceled most St Patrick's Day festivities, but as the luck of the Irish would have it, Americans can still drown their sorrows with a beer produced in the first US Guinness brewery to operate since the 1950s  "
@AFP,2020-03-15 04:14:52+00:00,"He may be 68, a grandfather, an honorary knight of the British Empire, regarded as something of a secular saint after Live Aid, but Bob Geldof remains a rock star at heart, who, in his own words, cannot keep his ""gob shut""  "
@AFP,2020-03-15 04:12:38+00:00,"RT @AFPphoto: #france  Louvre museum in Paris shuts because of coronavirus  An employee walks next to the ""Quatre Captifs"" statue, by Frenc…"
@AFP,2020-03-15 03:23:35+00:00,"Spain and France impose sweeping restrictions to fight the spread of #coronavirus, as US President Donald Trump tests negative for the disease that has infected more than 150,000 people worldwide  "
@AFP,2020-03-15 02:51:57+00:00,Syria's brutal conflict enters its 10th year with President Bashar al-Assad's regime consolidating its hold over a war-wracked country with a decimated economy where foreign powers flex their muscle  
@AFP,2020-03-15 02:23:13+00:00,RT @AFPphoto: #AFP PICTURES OF THE WEEK (7-13 March)   
@AFP,2020-03-15 01:48:07+00:00,"Stocking up, switching dinners out for home cooking, and wondering what else they may soon have to go without: New Yorkers adapt to life in the time of #coronavirus  "
@AFP,2020-03-15 01:13:59+00:00,RT @AFP: Defiance and hope reigned at the Moulin Rouge's last performance for several weeks after France banned gatherings of more than 100…
@AFP,2020-03-15 00:50:30+00:00,#UPDATES Trump submitted to the test after coming in contact with several members of a Brazilian presidential delegation visiting his Florida resort who have since tested positive for the #coronavirus  
@AFP,2020-03-14 23:58:00+00:00,"At least five Brazilians who traveled with President Jair Bolsonaro on a US visit that included meetings with his counterpart Donald Trump have tested positive for COVID-19, officials and media reports said "
@AFP,2020-03-14 23:37:00+00:00,VIDEO: Milan's parks are empty after the city's mayor ordered their closure to prevent gatherings as part of the efforts to stem the outbreak of the novel coronavirus.  Local residents are divided as to whether the measure is useful or senseless 
@AFP,2020-03-14 23:28:51+00:00,"#BREAKING Trump tests negative for coronavirus, says White House physician "
@AFP,2020-03-14 23:23:59+00:00,RT @AFP_Sport: Four-time Olympic gold medallist Simone Biles wants more than good wishes from USA Gymnastics 
@AFP,2020-03-14 23:16:31+00:00,"#UPDATE Governments around the world shut more borders and US President Donald Trump said he had taken a coronavirus test, as the number of global cases crossed 150,000 "
@AFP,2020-03-14 23:01:31+00:00,"#BREAKING Wife of Spanish premier Pedro Sanchez has coronavirus, according to official "
@AFP,2020-03-14 22:54:00+00:00,"After months of piling pressure on Tehran, the United States is seeing an unexpected new variable: the novel coronavirus, which has taken a substantial toll not just on Iran but inside its government "
@AFP,2020-03-14 22:32:00+00:00,"VIDEO: Central Mali has been caught up in a whirlwind of violence for the past five years, and Mamadou Lamine Diop, who heads the Office of the United Nations High Commissioner for Refugees in the region, is well-placed to observe that the situation ""continues to deteriorate"" "
