Date,Open,High,Low,Close,Adj Close,Volume,% Evol
2019-10-21,53.709999084472656,54.029998779296875,52.709999084472656,53.310001373291016,53.310001373291016,95979,-0.881630827046525
2019-10-22,53.38999938964844,54.619998931884766,53.099998474121094,54.15999984741211,54.15999984741211,506573,1.569421116166618
2019-10-23,54.29999923706055,56.06999969482422,53.619998931884766,55.970001220703125,55.970001220703125,620202,3.2338776734232084
2019-10-24,55.900001525878906,56.5099983215332,55.40999984741211,56.22999954223633,56.22999954223633,480764,0.4623836451179575
2019-10-25,56.06999969482422,56.7400016784668,55.599998474121094,56.65999984741211,56.65999984741211,445020,0.7589133539247991
2019-10-28,56.650001525878906,56.91999816894531,55.58000183105469,55.810001373291016,55.810001373291016,437020,-1.5230217760357867
2019-10-29,55.79999923706055,55.90999984741211,54.61000061035156,55.540000915527344,55.540000915527344,521457,-0.48613693430492494
2019-10-30,55.529998779296875,55.72999954223633,54.41999816894531,55.060001373291016,55.060001373291016,659328,-0.8717753909631584
2019-10-31,54.900001525878906,55.59000015258789,53.709999084472656,54.18000030517578,54.18000030517578,677419,-1.6242175399751122
2019-11-01,54.150001525878906,56.33000183105469,54.06999969482422,56.20000076293945,56.20000076293945,538117,3.5943068155538915
2019-11-04,56.40999984741211,57.43000030517578,55.83000183105469,56.540000915527344,56.540000915527344,580350,0.6013444412494126
2019-11-05,56.560001373291016,57.5,56.29999923706055,57.22999954223633,57.22999954223633,435319,1.2056589764599916
2019-11-06,57.2599983215332,57.849998474121094,56.11000061035156,56.349998474121094,56.349998474121094,623258,-1.5616700833086579
2019-11-07,56.349998474121094,57.880001068115234,56.27000045776367,57.150001525878906,57.150001525878906,678165,1.3998303244061188
2019-11-08,57.08000183105469,57.47999954223633,55.7599983215332,57.2400016784668,57.2400016784668,636941,0.15723296636755327
2019-11-11,57.400001525878906,57.400001525878906,56.25,56.86000061035156,56.86000061035156,498981,-0.6683099965462432
2019-11-12,56.88999938964844,57.54999923706055,56.540000915527344,56.79999923706055,56.79999923706055,586568,-0.10563622200168317
2019-11-13,56.790000915527344,57.529998779296875,56.20000076293945,57.119998931884766,57.119998931884766,547635,0.5602235658404272
2019-11-14,57.38999938964844,57.790000915527344,56.630001068115234,56.77000045776367,56.77000045776367,516832,-0.6165201185465714
2019-11-15,56.90999984741211,57.970001220703125,56.43000030517578,57.720001220703125,57.720001220703125,375993,1.6458779328623871
2019-11-18,57.880001068115234,58.09000015258789,56.54999923706055,57.04999923706055,57.04999923706055,159328,-1.1744119064025065
2019-11-19,56.900001525878906,57.11000061035156,55.040000915527344,55.209999084472656,55.209999084472656,121214,-3.3327299096177216
2019-11-20,55.15999984741211,57.25,54.7599983215332,57.11000061035156,57.11000061035156,674891,3.3269156112292504
2019-11-21,57.0,58.66999816894531,56.599998474121094,58.58000183105469,58.58000183105469,593533,2.5093908753069405
2019-11-22,58.310001373291016,58.7400016784668,57.5,57.77000045776367,57.77000045776367,508244,-1.4021141888049962
2019-11-25,57.91999816894531,58.150001525878906,57.209999084472656,58.0099983215332,58.0099983215332,420642,0.41371810155775246
2019-11-26,57.91999816894531,58.560001373291016,57.7599983215332,58.40999984741211,58.40999984741211,443816,0.6848168582842901
2019-11-27,58.27000045776367,58.68000030517578,57.5099983215332,58.11000061035156,58.11000061035156,454256,-0.5162609428833939
2019-12-02,55.470001220703125,56.66999816894531,55.41999816894531,55.959999084472656,55.959999084472656,616423,-3.842032811032465
2019-12-03,55.959999084472656,56.79999923706055,55.349998474121094,56.099998474121094,56.099998474121094,560554,0.24955328601839297
2019-12-04,56.43000030517578,58.65999984741211,56.279998779296875,58.43000030517578,58.43000030517578,760541,3.987680675826205
2019-12-05,58.36000061035156,59.119998931884766,58.099998474121094,58.43000030517578,58.43000030517578,649461,0.0
2019-12-06,58.31999969482422,59.849998474121094,57.70000076293945,59.20000076293945,59.20000076293945,679609,1.300676432162666
2019-12-09,59.11000061035156,59.25,58.22999954223633,59.02000045776367,59.02000045776367,511561,-0.30498187695643003
2019-12-10,58.91999816894531,59.52000045776367,58.52000045776367,59.2400016784668,59.2400016784668,566822,0.37137274556002153
2019-12-11,59.060001373291016,59.220001220703125,58.11000061035156,58.7599983215332,58.7599983215332,589650,-0.8168879691027691
2019-12-12,58.880001068115234,59.720001220703125,58.75,59.18000030517578,59.18000030517578,530851,0.7097025709306146
2019-12-13,59.36000061035156,60.47999954223633,59.27000045776367,60.06999969482422,60.06999969482422,512288,1.4816037858663784
2019-12-16,59.869998931884766,60.34000015258789,59.709999084472656,60.209999084472656,60.209999084472656,347395,0.23251850486166414
2019-12-17,60.22999954223633,61.060001373291016,60.029998779296875,60.939998626708984,60.939998626708984,163744,1.197898849174541
2019-12-18,60.54999923706055,61.18000030517578,60.31999969482422,60.93000030517578,60.93000030517578,131071,-0.01640952155444812
2019-12-19,60.86000061035156,61.470001220703125,60.790000915527344,61.220001220703125,61.220001220703125,426341,0.47370289079522665
2019-12-20,61.11000061035156,61.20000076293945,60.02000045776367,60.439998626708984,60.439998626708984,552517,-1.2905403900016807
2019-12-23,60.40999984741211,60.77000045776367,60.099998474121094,60.52000045776367,60.52000045776367,314711,0.13219073107991797
2019-12-26,61.20000076293945,61.83000183105469,61.060001373291016,61.68000030517578,61.68000030517578,265091,1.8806741920764383
2019-12-27,61.72999954223633,61.970001220703125,61.2400016784668,61.720001220703125,61.720001220703125,351899,0.06481029607291387
2019-12-30,61.709999084472656,62.34000015258789,61.09000015258789,61.68000030517578,61.68000030517578,427149,-0.0648523270580904
2019-12-31,61.68000030517578,61.880001068115234,60.630001068115234,61.060001373291016,61.060001373291016,494535,-1.0153929216188435
2020-01-02,61.599998474121094,61.599998474121094,60.63999938964844,61.18000030517578,61.18000030517578,486873,0.19614078340338587
2020-01-03,61.18000030517578,64.08999633789062,61.130001068115234,63.04999923706055,63.04999923706055,885861,2.965898421114631
2020-01-06,63.709999084472656,64.72000122070312,62.63999938964844,63.27000045776367,63.27000045776367,724236,0.3477180640293947
2020-01-07,62.90999984741211,63.150001525878906,62.11000061035156,62.70000076293945,62.70000076293945,582649,-0.9090904113052781
2020-01-08,62.84000015258789,65.6500015258789,59.150001525878906,59.61000061035156,59.61000061035156,1205710,-5.18369421397271
2020-01-09,59.9900016784668,60.310001373291016,58.65999984741211,59.560001373291016,59.560001373291016,750933,-0.08394767613784583
2020-01-10,59.61000061035156,59.779998779296875,58.849998474121094,59.040000915527344,59.040000915527344,596186,-0.8807595692751986
2020-01-13,59.040000915527344,59.27000045776367,57.90999984741211,58.08000183105469,58.08000183105469,584002,-1.652890933552547
2020-01-14,58.029998779296875,58.720001220703125,57.720001220703125,58.22999954223633,58.22999954223633,507714,0.25759524705618764
2020-01-15,58.20000076293945,58.36000061035156,57.36000061035156,57.810001373291016,57.810001373291016,433169,-0.7265147188516712
2020-01-16,58.099998474121094,58.869998931884766,57.560001373291016,58.52000045776367,58.52000045776367,182871,1.2132588498270642
2020-01-17,58.59000015258789,58.97999954223633,58.27000045776367,58.540000915527344,58.540000915527344,122561,0.034165455160365205
2020-01-21,59.16999816894531,59.72999954223633,57.68000030517578,58.34000015258789,58.34000015258789,648335,-0.3428192705114029
2020-01-22,58.2599983215332,58.380001068115234,56.029998779296875,56.7400016784668,56.7400016784668,620119,-2.819877382429306
2020-01-23,56.11000061035156,56.27000045776367,54.77000045776367,55.59000015258789,55.59000015258789,703995,-2.0687201344167834
2020-01-24,55.689998626708984,55.95000076293945,53.849998474121094,54.189998626708984,54.189998626708984,586195,-2.5835053725003756
2020-01-26,53.70000076293945,53.709999084472656,52.150001525878906,52.63999938964844,52.63999938964844,1009546,-2.9445274601681537
2020-01-27,53.70000076293945,53.709999084472656,52.130001068115234,53.13999938964844,53.13999938964844,712880,0.9409108124630482
2020-01-28,52.77000045776367,54.060001373291016,52.68000030517578,53.47999954223633,53.47999954223633,633963,0.6357519736315111
2020-01-29,53.970001220703125,54.369998931884766,52.810001373291016,53.33000183105469,53.33000183105469,624979,-0.2812632777640281
2020-01-30,53.09000015258789,53.20000076293945,51.65999984741211,52.13999938964844,52.13999938964844,720123,-2.2823215484012946
2020-01-31,52.91999816894531,53.36000061035156,50.970001220703125,51.560001373291016,51.560001373291016,827907,-1.1248991483888342
2020-02-02,51.0099983215332,51.27000045776367,50.58000183105469,51.0099983215332,51.0099983215332,568976,-1.078225975015639
2020-02-03,51.0099983215332,51.970001220703125,49.79999923706055,50.11000061035156,50.11000061035156,876044,-1.7960441034114099
2020-02-04,49.939998626708984,51.54999923706055,49.310001373291016,49.61000061035156,49.61000061035156,859357,-1.007861305882892
2020-02-05,49.5099983215332,51.880001068115234,49.470001220703125,50.75,50.75,887946,2.2463042160560347
2020-02-06,51.16999816894531,52.20000076293945,50.2400016784668,50.95000076293945,50.95000076293945,750659,0.3925431991061554
2020-02-07,51.11000061035156,51.47999954223633,50.09000015258789,50.31999969482422,50.31999969482422,768345,-1.2519894116375254
2020-02-09,50.11000061035156,50.15999984741211,49.560001373291016,49.7599983215332,49.7599983215332,479627,-1.1254047270509653
2020-02-10,50.119998931884766,50.4900016784668,49.41999816894531,49.56999969482422,49.56999969482422,715894,-0.3832935805501383
2020-02-11,49.61000061035156,50.689998626708984,49.58000183105469,49.939998626708984,49.939998626708984,725733,0.7408869484567472
2020-02-12,49.959999084472656,51.72999954223633,49.95000076293945,51.16999816894531,51.16999816894531,795256,2.4037513899752407
2020-02-13,51.720001220703125,51.959999084472656,50.599998474121094,51.41999816894531,51.41999816894531,745400,0.4861921604481609
2020-02-14,51.5099983215332,52.34000015258789,51.31999969482422,52.04999923706055,52.04999923706055,607343,1.2103767096055251
2020-02-16,52.20000076293945,52.40999984741211,52.099998474121094,52.18000030517578,52.18000030517578,19935,0.24913964613821485
2020-02-18,52.22999954223633,52.40999984741211,50.880001068115234,52.04999923706055,52.04999923706055,221774,-0.24976190205718823
2020-02-19,52.119998931884766,53.65999984741211,51.93000030517578,53.290000915527344,53.290000915527344,113683,2.326893708319476
2020-02-20,53.5,54.5,53.220001220703125,53.779998779296875,53.779998779296875,676179,0.9111154237477607
2020-02-21,53.7400016784668,53.86000061035156,52.54999923706055,53.380001068115234,53.380001068115234,707555,-0.7493400209401005
2020-02-23,52.599998474121094,52.63999938964844,51.65999984741211,52.08000183105469,52.08000183105469,1339288,-2.496158201525586
2020-02-24,52.599998474121094,52.63999938964844,50.45000076293945,51.43000030517578,51.43000030517578,765515,-1.2638567412442574
2020-02-25,51.369998931884766,52.02000045776367,49.689998626708984,49.900001525878906,49.900001525878906,764989,-3.0661297244718404
2020-02-26,50.08000183105469,50.439998626708984,48.29999923706055,48.72999954223633,48.72999954223633,884482,-2.400989112730216
2020-02-27,48.630001068115234,48.779998779296875,45.880001068115234,47.09000015258789,47.09000015258789,1011915,-3.4826914086520966
